Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
07-Feb-20,EQ,177.4,178.15,173,178.85,173.5,173.6,175.19,239.35,106,"4,51,95,760","7,91,80,66,883.85","1,80,734"
06-Feb-20,EQ,182,183.4,175.75,183.75,178.5,178.85,179.03,239.35,106,"6,18,21,140","11,06,77,57,265.40","2,56,544"
05-Feb-20,EQ,167.4,184.95,166.6,165.7,183.4,183.75,177.48,239.35,106,"9,29,82,265","16,50,23,92,134.00","3,57,445"
04-Feb-20,EQ,166.55,168.6,161.2,163.85,166.35,165.7,165.32,239.35,106,"4,90,34,642","8,10,65,25,605.95","2,24,465"
03-Feb-20,EQ,163.5,168.3,159.55,165.6,164.4,163.85,163.79,239.35,106,"6,66,16,190","10,91,13,02,308.80","3,11,155"
01-Feb-20,EQ,175.4,178.8,163.7,176.6,165.4,165.6,172.07,239.35,106,"4,25,15,114","7,31,57,32,244.80","2,33,423"
31-Jan-20,EQ,186.3,188.35,175.95,186.2,176.9,176.6,180.14,239.35,106,"7,56,21,897","13,62,25,83,612.15","3,08,408"
30-Jan-20,EQ,190.95,192.55,184.25,188.05,186.3,186.2,188.16,239.35,106,"7,09,00,581","13,34,06,38,383.20","2,91,552"
29-Jan-20,EQ,178.8,188.9,178.55,176.1,188.1,188.05,184.96,239.35,106,"6,15,85,660","11,39,10,13,391.10","2,83,929"
28-Jan-20,EQ,183.9,184.3,174.9,182.2,176.4,176.1,179.62,239.35,106,"3,82,83,588","6,87,64,01,466.00","1,89,737"
27-Jan-20,EQ,185.7,186.9,180.85,186.5,182.35,182.2,183.6,239.35,106,"3,01,32,428","5,53,22,77,345.25","1,35,488"
24-Jan-20,EQ,188,191,185,188.4,186.9,186.5,188.92,239.35,106,"2,17,91,825","4,11,68,93,852.40","1,03,503"
23-Jan-20,EQ,186.75,190.4,183.8,185.6,188.1,188.4,187.77,239.35,106,"3,30,32,086","6,20,24,32,630.90","1,41,362"
22-Jan-20,EQ,191.95,192.5,184.25,191.4,185.6,185.6,186.78,239.35,106,"3,29,52,072","6,15,49,45,525.95","1,47,905"
21-Jan-20,EQ,195.5,196.4,190.2,195,190.25,191.4,193.54,239.35,106,"2,08,59,400","4,03,70,92,241.75","1,01,560"
20-Jan-20,EQ,198,201.45,194.3,197.3,195.55,195,197.2,239.35,106,"2,89,76,013","5,71,40,78,437.75","1,24,160"
17-Jan-20,EQ,197.25,199.45,195.7,197.55,196.7,197.3,198.1,239.35,106,"1,82,04,088","3,60,61,75,524.30","90,448"
16-Jan-20,EQ,199.5,200.6,196.9,200.35,197.25,197.55,198.68,239.35,106,"2,81,18,140","5,58,64,88,029.45","1,43,016"
15-Jan-20,EQ,195,201.7,194,195.85,199.7,200.35,198.74,239.35,106,"3,84,85,962","7,64,86,01,826.60","1,64,803"
14-Jan-20,EQ,195.7,198.25,193.6,196.25,195.2,195.85,196.42,239.35,106,"2,98,67,542","5,86,66,92,361.15","1,21,231"
13-Jan-20,EQ,194.75,197.75,191.4,196.35,195.9,196.25,194.56,239.35,106,"4,05,35,961","7,88,68,57,391.10","1,53,824"
10-Jan-20,EQ,192,199,190,192,194.25,196.35,193.86,239.35,106,"6,02,52,338","11,68,04,58,447.90","2,33,758"
09-Jan-20,EQ,184.85,192.75,184.25,182.55,192.4,192,189.24,239.35,106,"4,08,03,142","7,72,15,16,796.10","1,69,349"
08-Jan-20,EQ,180.2,184.2,180.2,184.7,182.75,182.55,182.39,239.35,106,"2,18,62,695","3,98,75,42,675.35","96,592"
07-Jan-20,EQ,187,189.4,182.3,185.65,184.35,184.7,185.41,239.35,106,"3,49,95,035","6,48,83,09,028.40","1,33,404"
06-Jan-20,EQ,191,191,185.05,191.1,185.4,185.65,187.3,239.35,106,"2,86,21,212","5,36,08,00,535.45","1,38,113"
03-Jan-20,EQ,192.9,195.65,189.25,193.75,191.25,191.1,192,239.35,106,"4,75,72,728","9,13,41,39,872.65","1,85,614"
02-Jan-20,EQ,185,194.7,184.6,184.45,193.85,193.75,190.57,239.35,106,"5,72,89,863","10,91,75,48,856.05","2,51,258"
01-Jan-20,EQ,185.15,186.7,183.6,185.15,184.25,184.45,185.11,239.35,106,"2,59,68,357","4,80,69,46,139.50","99,072"
